,link,title,description,content,category,pub_date,keywords,tag
88,https://vnexpress.net/nasa-cong-bo-anh-chup-thien-ha-ruc-sang-xa-xoi-4028378.html,NASA công bố ảnh chụp thiên hà 'rực sáng' xa xôi,Kính viễn vọng không gian Hubble chụp được bức ảnh tuyệt đẹp về thiên hà NGC 3175 cách xa hơn 50 triệu năm ánh sáng.,"
""Thiên hà có thể được nhìn thấy nằm cắt ngang khung hình từ kính viễn vọng không gian Hubble. Sự pha trộn của các mảng khí phát sáng, đám mây bụi tối màu, phần lõi rực sáng ở trung tâm, cùng những dải xoáy hình xoắn ốc tạo nên một cảnh tượng tuyệt đẹp"", Cơ quan Vũ trụ châu Âu (ESA) mô tả trong một tuyên bố đăng trên trang web của NASA.

NGC 3175 nằm trong chòm sao Antlia, còn được gọi là chòm sao Tức Đồng, cách Trái Đất xấp xỉ 50,92 triệu năm ánh sáng (một năm ánh sáng là khoảng cách ánh sáng truyền trong chân không trong khoảng thời gian một năm, tương đương 9,5 nghìn tỷ km). Thiên hà được chụp bằng camera trường rộng 3 - thiết bị mới nhất và tiên tiến nhất về công nghệ của kính viễn vọng không gian Hubble.

Hubble được phóng lên vào năm 1990 và hoạt động trên quỹ đạo của Trái Đất ở độ cao khoảng 610 km. Sau gần ba thập kỷ, nó đã chụp được rất nhiều hình ảnh đáng kinh ngạc về vũ trụ xa xôi. Hồi đầu tháng, NASA cũng công bố bức ảnh chụp trực diện của NGC 5468 - thiên hà hình xoắn ốc trung gian cách chúng ta 140 triệu năm ánh sáng.

Đoàn Dương (Theo Fox News)",Khoa học,1576572300.0,"['thiên hà xoắn ốc', 'thiên hà NGC 3175', 'ảnh chụp thiên hà', 'kính viễn vọng Hubble']","['thiên hà xoắn ốc', 'thiên hà ngc 3175', 'ảnh chụp thiên hà', 'kính viễn vọng hubble']"
89,https://e.vnexpress.net/news/business/industries/textile-sector-braces-for-473-mln-covid-19-setback-4075274.html,,,,,1585357200.0,"['Vietnam', 'Vietnam textile coronavirus', 'Vietnam textile exporters struggle Covid-19', 'textile contracts canceled coronavirus impacts', 'textile workers job cuts']","['Vietnam', 'Vietnam textile coronavirus', 'Vietnam textile exporters struggle Covid-19', 'textile contracts canceled coronavirus impacts', 'textile workers job cuts']"
90,https://vnexpress.net/hong-van-vieng-mo-anh-vu-4142109.html,Hồng Vân viếng mộ Anh Vũ,"Nghệ sĩ Hồng Vân, Minh Luân viếng mộ Anh Vũ dịp sinh nhật đồng nghiệp, hôm 5/8.","Hồng Vân cho biết chị và các đồng nghiệp thường tổ chức sinh nhật (28/7) cho Anh Vũ lúc còn sống tại sân khấu kịch Phú Nhuận. Năm nay, do dịch bệnh, sàn diễn đóng cửa, chị mua bánh kem mừng tuổi anh trễ một tuần. Nghệ sĩ nói vui cố diễn viên là đại gia vì phần mộ của anh nằm ở vị trí thoáng đãng, gần mặt đường. Chị cùng Minh Luân chỉ rủ theo một số học trò để giữ quy định tránh tụ tập đông người.
Hồng Vân, Anh Vũ có tình đồng nghiệp thân thiết hơn 20 năm. Năm 2000, Hồng Vân thành lập sân khấu kịch Phú Nhuận, Anh Vũ là một trong những diễn viên đầu tiên gắn bó. Sau đó, khi Kim Châu - cơ sở hai của sân khấu Phú Nhuận - ra đời, Anh Vũ trở thành Phó giám đốc. Khi Anh Vũ đột ngột qua đời ở Mỹ, Hồng Vân kêu gọi nghệ sĩ đóng góp để đưa thi hài anh về nước. Chị cũng đứng ra tổ chức đám tang cho đàn em. Mỗi dịp sinh nhật cố nghệ sĩ hay lễ Tết, Hồng Vân và đồng nghiệp đều tổ chức tưởng niệm, viếng mộ anh.
Anh Vũ (1972 - 2019) là diễn viên nổi tiếng của làng sân khấu phía Nam. Anh cũng được yêu thích qua nhiều vai phụ trên phim truyền hình, điện ảnh, đặc biệt vai má mì ở phim Gái nhảy của đạo diễn Lê Hoàng. Anh đoạt giải ba năm liên tiếp chương trình Gala Cười của Đài Truyền hình Việt Nam.
Hồng Vân sinh năm 1966, quê Bắc Ninh. Từ năm 1989 đến năm 2000, chị là diễn viên Nhà hát kịch Sân khấu nhỏ TP HCM. Từ năm 2001, chị làm giám đốc Công ty Cổ phần Sân khấu Điện ảnh Vân Tuấn, là ""bà bầu"" của sân khấu kịch Phú Nhuận, SuperBowl... Năm 2012, chị được trao danh hiệu Nghệ sĩ Nhân dân. Ngoài ra, chị tham gia nhiều bộ phim điện ảnh lẫn truyền hình như Cô Ba Sài Gòn (2017), Xóm trọ 3D (2017), Gạo nếp gạo tẻ (2018)...
Tam Kỳ",,1596681852.0,"['Hồng Vân', 'cố diễn viên Anh Vũ', 'đám tang Anh Vũ', 'diễn viên Minh Luân', 'Cuộc sống sao', 'Tin', 'Tin nóng']","['hồng vân', 'cố diễn viên anh vũ', 'đám tang anh vũ', 'diễn viên minh luân']"
91,https://vnexpress.net/juventus-2-1-lazio-4133465.html,Juventus 2-1 Lazio,Hai pha lập công của Ronaldo giúp Juventus hạ Lazio ở vòng 34 Serie A hôm 20/7.,,,1595287689.0,"['Juventus', 'Lazio', 'vòng 34 Serie A', 'Serie A', 'Tin']","['juventus', 'lazio', 'vòng 34 serie a', 'serie a']"
92,https://vnexpress.net/djokovic-nho-vo-cat-toc-4092374.html,Djokovic nhờ vợ cắt tóc,Novak Djokovic tỏ ra hài lòng với kiểu tóc được bà xã Jelena cắt tỉa trong thời gian cách ly xã hội tại nhà vì Covid-19.,,,1588214133.0,"['Djokovic', 'Jelena Djokovic', 'Covid-19']","['djokovic', 'jelena djokovic', 'covid-19']"
93,https://e.vnexpress.net/news/business/industries/tourism-firms-hibernate-as-covid-19-fight-rages-4072740.html,,,,,1585269870.0,"['Vietnam', 'Vietnam tourism hibernation', 'Vietnam tourism damage coronavirus', 'Vietnam Covid-19 hurts tour companies']","['Vietnam', 'Vietnam tourism hibernation', 'Vietnam tourism damage coronavirus', 'Vietnam Covid-19 hurts tour companies']"
94,https://vnexpress.net/thiem-tu-choi-quyen-tien-cho-dong-nghiep-4090506.html,Thiem từ chối quyên tiền cho đồng nghiệp,"Tay vợt số ba thế giới, Dominic Thiem không ủng hồ đề xuất gây quỹ hỗ trợ các đồng nghiệp có thứ bậc thấp đang gặp khó khăn vì đại dịch. ","""Không ai trong số các tay vợt có thứ bậc thấp phải vật lộn với cuộc sống của họ"", Thiem nói hôm 26/4 trên Krone Sport - tờ báo uy tín tại Áo. ""Tôi thấy nhiều người không dành trọn tâm trí cho tennis. Nhiều tay vợt không chuyên nghiệp chút nào. Tôi không hiểu tại sao tôi phải quyên tiền cho họ"".
Ý tưởng quyên tiền được nhóm ""Big Three"" gồm Roger Federer, Rafael Nadal và Novak Djokovic đề xuất, nhằm hỗ trợ tài chính cho các tay vợt nằm ngoài top 100 ATP. Đó là những tay vợt sống dựa vào tiền thưởng kiếm được ở các giải đấu. Do Covid-19, tennis bị tê liệt đến giữa tháng Bảy, khiến nhiều tay vợt lao đao. 
""Nếu ủng hộ, tôi sẽ tặng tiền cho những người và những tổ chức thực sự cần"", Thiem nói tiếp. ""Trên thế giới, không có nghề nào mà bạn được đảm bảo thành công và thu nhập cao khi bắt đầu sự nghiệp. Không có gì tự nhiên xảy đến với các tay vợt hàng đầu. Chúng tôi đã và đang phải chiến đấu cho vị trí của bản thân"".
Vị trí số ba thế giới là thành tích tốt nhất mà Thiem kể từ đầu sự nghiệp. Tay vợt 27 tuổi thăng tiến mạnh với hai lần vào chung kết Grand Slam trong một năm trở lại đây. Anh thất bại trước Rafael Nadal ở Roland Garros 2019 và thua Novak Djokovic ở Australia Mở rộng 2020. 
Trong khi đó, Djokovic là một trong những tay vợt muốn gây quỹ nhất. ""Tôi đã nói chuyện với Roger và Rafa trong vài ngày trước về tương lai gần của tennis"", Djokovic chia sẻ. ""Chúng tôi bàn về cách hỗ trợ các tay vợt đang gặp khó khăn. Phần lớn tay vợt có thứ bậc từ 250 đến 700 hay 1000 không được Liên đoàn quần vợt nước họ hỗ trợ và bị bỏ lại một mình. Quỹ cứu trợ sẽ được ATP phân phối dựa trên nhiều tiêu chí. Chúng tôi muốn tránh trường hợp tiền đến với người có thứ bậc thấp nhưng không cần nó như những người khác. Hy vọng từ 3 đến 4,5 triệu USD sẽ được phân phối đến các đồng nghiệp gặp khó khăn"".
Nhân Đạt (theo L'Equipe)",,1587941864.0,"['Thiem', 'Nadal', 'Djokovic', 'ATP']","['thiem', 'nadal', 'djokovic', 'atp']"
95,https://vnexpress.net/quang-nam-2-1-slna-4125806.html,Quảng Nam 2-1 SLNA,"Bàn thắng về cuối trận của Hữu Phước giúp Quảng Nam giành ba điểm trọn vẹn trên sân nhà ở vòng 8 V-League 2020, chiều 5/7.",,,1593951547.0,"['Quảng Nam', 'SLNA', 'vòng 8\xa0V-League 2020', 'V.League', 'Tin']","['quảng nam', 'slna', 'vòng 8\xa0v-league 2020', 'v.league']"
96,https://vnexpress.net/hai-phong-0-2-sai-gon-4125803.html,Hải Phòng 0-2 Sài Gòn,"Hai bàn của Paulo và Candido giúp Sài Gòn thắng ngay tại Lạch Tray, lên dẫn đầu bảng V-League 2020.",,,1593951568.0,"['Hải Phòng', 'Sài Gòn', 'V-League 2020', 'V.League', 'Tin']","['hải phòng', 'sài gòn', 'v-league 2020', 'v.league']"
97,https://vnexpress.net/7-khu-nghi-duong-biet-lap-o-viet-nam-4144258.html,7 khu nghỉ dưỡng biệt lập ở Việt Nam,"Các resort bao quanh bởi núi rừng, ruộng bậc thang hoặc bãi biển trong xanh là điểm đến lý tưởng cho khách tách xa sự đông đúc của phố thị.","Topas Ecolodge 
Khu nghỉ dưỡng tọa lạc trên những triền núi nằm cách trung tâm Sa Pa (Lào Cai) 18 km mang lại cho du khách trải nghiệm tách biệt khỏi phố thị ồn ào. Đây là một trong những khu nghỉ dưỡng núi có bể bơi vô cực ấn tượng tại Việt Nam, nằm trên sườn đồi cao 900 m. 
Hiện Topas có 2 bể bơi vô cực khai trương năm 2017 và mới nhất là tháng 5/2020, cả 2 đều dùng hệ thống làm nóng nước thân thiện môi trường và có tầm nhìn hướng ra dãy Hoàng Liên Sơn hùng vĩ. 
Từ mỗi phòng nghỉ nằm riêng biệt, du khách đều có thể chiêm ngưỡng view núi rừng trập trùng, cảnh mây vờn thung lũng cùng những thửa ruộng bậc thang mùa lúa chín. Giá phòng ở đây từ 6,6 triệu đồng/ đêm. Ảnh: Topas Ecolodge
Topas Ecolodge 
Khu nghỉ dưỡng tọa lạc trên những triền núi nằm cách trung tâm Sa Pa (Lào Cai) 18 km mang lại cho du khách trải nghiệm tách biệt khỏi phố thị ồn ào. Đây là một trong những khu nghỉ dưỡng núi có bể bơi vô cực ấn tượng tại Việt Nam, nằm trên sườn đồi cao 900 m. 
Hiện Topas có 2 bể bơi vô cực khai trương năm 2017 và mới nhất là tháng 5/2020, cả 2 đều dùng hệ thống làm nóng nước thân thiện môi trường và có tầm nhìn hướng ra dãy Hoàng Liên Sơn hùng vĩ. 
Từ mỗi phòng nghỉ nằm riêng biệt, du khách đều có thể chiêm ngưỡng view núi rừng trập trùng, cảnh mây vờn thung lũng cùng những thửa ruộng bậc thang mùa lúa chín. Giá phòng ở đây từ 6,6 triệu đồng/ đêm. Ảnh: Topas Ecolodge
Pu Luong Retreat 
Nằm ở Bản Đôn, Thành Lâm, Bá Thước, thuộc địa phận Khu bảo tồn thiên nhiên Pù Luông, cách trung tâm TP Thanh Hóa 120 km, Pu Luong Retreat là điểm nghỉ dưỡng lý tưởng cho những người yêu thiên nhiên, muốn tách khỏi cuộc sống hiện đại. Bao quanh là rừng nguyên sinh, ruộng bậc thang và núi non trùng điệp, du khách tới khu nghỉ này sẽ luôn cảm thấy thư giãn. 
Tuy không có tivi, tủ lạnh và dịch vụ giải trí hiện đại nhưng khu nghỉ đảm bảo wifi và các hoạt động hấp dẫn khác như thiền, yoga, spa, đạp xe quanh bản, bể bơi vô cực, xích đu… Ngoài các bungalow, phòng deluxe riêng tư giá từ 2,4 triệu đồng/ đêm, du khách cũng có thể trải nghiệm nhà sàn truyền thống giá từ 350.000 đồng/ đêm. Ảnh: Pu Luong Retreat
Pu Luong Retreat 
Nằm ở Bản Đôn, Thành Lâm, Bá Thước, thuộc địa phận Khu bảo tồn thiên nhiên Pù Luông, cách trung tâm TP Thanh Hóa 120 km, Pu Luong Retreat là điểm nghỉ dưỡng lý tưởng cho những người yêu thiên nhiên, muốn tách khỏi cuộc sống hiện đại. Bao quanh là rừng nguyên sinh, ruộng bậc thang và núi non trùng điệp, du khách tới khu nghỉ này sẽ luôn cảm thấy thư giãn. 
Tuy không có tivi, tủ lạnh và dịch vụ giải trí hiện đại nhưng khu nghỉ đảm bảo wifi và các hoạt động hấp dẫn khác như thiền, yoga, spa, đạp xe quanh bản, bể bơi vô cực, xích đu… Ngoài các bungalow, phòng deluxe riêng tư giá từ 2,4 triệu đồng/ đêm, du khách cũng có thể trải nghiệm nhà sàn truyền thống giá từ 350.000 đồng/ đêm. Ảnh: Pu Luong Retreat
Crown Retreat Quy Nhơn
Nằm ở thôn Trung Lương 1, Cát Tiến, Phù Cát, Bình Định, Crown Retreat cách trung tâm TP Quy Nhơn 25 km, là khu nghỉ dưỡng gồm 50 căn bungalow phong cách châu Âu sang trọng. Bao trọn bãi biển Trung Lương, du khách nghỉ ở đây vừa được hưởng không gian biển trong lành, yên tĩnh, vừa có thể tham quan nhiều điểm đến nổi tiếng như chùa Ông Núi, tượng Phật cao nhất Đông Nam Á, khu dã ngoại Trung Lương… Giá phòng từ 2,5 triệu đồng/ đêm. Ảnh: Agoda
Crown Retreat Quy Nhơn
Nằm ở thôn Trung Lương 1, Cát Tiến, Phù Cát, Bình Định, Crown Retreat cách trung tâm TP Quy Nhơn 25 km, là khu nghỉ dưỡng gồm 50 căn bungalow phong cách châu Âu sang trọng. Bao trọn bãi biển Trung Lương, du khách nghỉ ở đây vừa được hưởng không gian biển trong lành, yên tĩnh, vừa có thể tham quan nhiều điểm đến nổi tiếng như chùa Ông Núi, tượng Phật cao nhất Đông Nam Á, khu dã ngoại Trung Lương… Giá phòng từ 2,5 triệu đồng/ đêm. Ảnh: Agoda
Amanoi Ninh Thuận 
Ẩn mình trong khu bảo tồn đa dạng sinh học của Vườn quốc gia Núi Chúa và vịnh biển Vĩnh Hy hoang sơ giàu san hô, Amanoi nằm ở thôn Vĩnh Hy, Vĩnh Hải, Ninh Hải, Ninh Thuận. Resort 6 sao đầu tiên ở Việt Nam này trang bị đầy đủ các dịch vụ nghỉ dưỡng cao cấp như bể bơi vô cực, spa, sân tennis, phục vụ ẩm thực Á - Âu theo yêu cầu…
Với vị trí đặc biệt, khu nghỉ nằm trên các vách núi đá xen lẫn cỏ bụi, các căn villa, pavilion đều có hồ bơi hướng nhìn ra núi hoặc vịnh Vĩnh Hy thơ mộng. Du khách nghỉ dưỡng sẽ được phục vụ từ giường ngủ cỡ lớn, không gian ăn uống, sinh hoạt, quầy bar đều riêng biệt. Ngoài khu vực của resort du khách có thể tắm nắng, hoặc bơi lội thỏa thích ở vịnh biển cách đó không xa. Giá một đêm thấp nhất là 16 triệu đồng. Ảnh: Aman
Amanoi Ninh Thuận 
Ẩn mình trong khu bảo tồn đa dạng sinh học của Vườn quốc gia Núi Chúa và vịnh biển Vĩnh Hy hoang sơ giàu san hô, Amanoi nằm ở thôn Vĩnh Hy, Vĩnh Hải, Ninh Hải, Ninh Thuận. Resort 6 sao đầu tiên ở Việt Nam này trang bị đầy đủ các dịch vụ nghỉ dưỡng cao cấp như bể bơi vô cực, spa, sân tennis, phục vụ ẩm thực Á - Âu theo yêu cầu…
Với vị trí đặc biệt, khu nghỉ nằm trên các vách núi đá xen lẫn cỏ bụi, các căn villa, pavilion đều có hồ bơi hướng nhìn ra núi hoặc vịnh Vĩnh Hy thơ mộng. Du khách nghỉ dưỡng sẽ được phục vụ từ giường ngủ cỡ lớn, không gian ăn uống, sinh hoạt, quầy bar đều riêng biệt. Ngoài khu vực của resort du khách có thể tắm nắng, hoặc bơi lội thỏa thích ở vịnh biển cách đó không xa. Giá một đêm thấp nhất là 16 triệu đồng. Ảnh: Aman
Six Senses Côn Đảo
Nằm gần Vườn quốc gia Côn Đảo (Bà Rịa - Vũng Tàu) và cách sân bay Côn Sơn 8 km, Six Senses có 50 biệt thự, 2 nhà hàng, 2 quầy bar, hồ bơi vô cực, khu spa và phòng tập thể dục cho khách trải nghiệm một kỳ nghỉ riêng tư hiếm có. Đây được coi là resort cao cấp, sang trọng hàng đầu Việt Nam, phía sau là rừng xanh bát ngát, phía trước là bờ cát trắng trải dài.
Thiết kế hiện đại kết hợp văn hóa làng chài truyền thống, các căn biệt thự đều có hướng nhìn hút mắt ra biển xanh, kèm bể bơi riêng cho khách thoải mái tận hưởng không gian nghỉ dưỡng. Ngoài các hoạt động ở biển, du khách có thể tham gia thêm những chuyến trekking tham quan vườn quốc gia, trải nghiệm thả rùa về biển vào các tháng mùa hè. Giá phòng từ 14,6 triệu đồng. Ảnh: Agoda
Six Senses Côn Đảo
Nằm gần Vườn quốc gia Côn Đảo (Bà Rịa - Vũng Tàu) và cách sân bay Côn Sơn 8 km, Six Senses có 50 biệt thự, 2 nhà hàng, 2 quầy bar, hồ bơi vô cực, khu spa và phòng tập thể dục cho khách trải nghiệm một kỳ nghỉ riêng tư hiếm có. Đây được coi là resort cao cấp, sang trọng hàng đầu Việt Nam, phía sau là rừng xanh bát ngát, phía trước là bờ cát trắng trải dài.
Thiết kế hiện đại kết hợp văn hóa làng chài truyền thống, các căn biệt thự đều có hướng nhìn hút mắt ra biển xanh, kèm bể bơi riêng cho khách thoải mái tận hưởng không gian nghỉ dưỡng. Ngoài các hoạt động ở biển, du khách có thể tham gia thêm những chuyến trekking tham quan vườn quốc gia, trải nghiệm thả rùa về biển vào các tháng mùa hè. Giá phòng từ 14,6 triệu đồng. Ảnh: Agoda
Victoria Núi Sam Lodge 
Tọa lạc ngay trên Núi Sam, bao quanh là đồng ruộng xanh mướt và những hàng cây thốt nốt trải dài tới chân trời, khu nghỉ dưỡng cách trung tâm TP Châu Đốc (An Giang) gần 10 km. Nơi đây được đánh giá là thiên đường nghỉ dưỡng của du khách khi tới An Giang với các phòng nghỉ có kiến trúc theo phong cách Pháp hiện đại, hồ bơi hướng đồng lúa, khu vực ăn tối ngắm hoàng hôn lãng mạn, kèm theo ẩm thực đậm chất miền Tây Nam Bộ. Mỗi đêm nghỉ có giá từ 1,5 triệu đồng. Ảnh: Victoria Núi Sam Lodge
Victoria Núi Sam Lodge 
Tọa lạc ngay trên Núi Sam, bao quanh là đồng ruộng xanh mướt và những hàng cây thốt nốt trải dài tới chân trời, khu nghỉ dưỡng cách trung tâm TP Châu Đốc (An Giang) gần 10 km. Nơi đây được đánh giá là thiên đường nghỉ dưỡng của du khách khi tới An Giang với các phòng nghỉ có kiến trúc theo phong cách Pháp hiện đại, hồ bơi hướng đồng lúa, khu vực ăn tối ngắm hoàng hôn lãng mạn, kèm theo ẩm thực đậm chất miền Tây Nam Bộ. Mỗi đêm nghỉ có giá từ 1,5 triệu đồng. Ảnh: Victoria Núi Sam Lodge
Chen Sea Phú Quốc
Khu nghỉ dưỡng này nằm tại Bãi Xếp, Ông Lang, Phú Quốc, Kiên Giang, một khu vực riêng biệt hướng ra Vịnh Thái Lan và bao quanh là rừng nhiệt đới xanh tốt. Với 36 biệt thự rộng rãi nằm dọc bãi cát trắng, Chen Sea có thiết kế hòa hợp tự nhiên, nhưng vẫn đảm bảo tiện nghi thoải mái cho du khách. Khu nghỉ dưỡng cung cấp từ spa, hồ bơi ngoài trời, nhà hàng cho tới các dịch vụ vui chơi như thuyền buồm, lướt ván buồm, chèo kayak, bóng chuyền bãi biển… Giá phòng từ 3 triệu đồng/ đêm. Ảnh: Chen Sea Phú Quốc
Chen Sea Phú Quốc
Khu nghỉ dưỡng này nằm tại Bãi Xếp, Ông Lang, Phú Quốc, Kiên Giang, một khu vực riêng biệt hướng ra Vịnh Thái Lan và bao quanh là rừng nhiệt đới xanh tốt. Với 36 biệt thự rộng rãi nằm dọc bãi cát trắng, Chen Sea có thiết kế hòa hợp tự nhiên, nhưng vẫn đảm bảo tiện nghi thoải mái cho du khách. Khu nghỉ dưỡng cung cấp từ spa, hồ bơi ngoài trời, nhà hàng cho tới các dịch vụ vui chơi như thuyền buồm, lướt ván buồm, chèo kayak, bóng chuyền bãi biển… Giá phòng từ 3 triệu đồng/ đêm. Ảnh: Chen Sea Phú Quốc",,1597129500.0,['7 khu nghỉ dưỡng biệt lập ở Việt Nam - VnExpress'],"['resort', 'biệt lập', 'six senses côn đảo', 'topas ecolodge', 'pù luông', 'điểm đến']"
98,https://vnexpress.net/khach-viet-tranh-thu-trai-nghiem-khach-san-re-chua-tung-co-4144454.html,Khách Việt tranh thủ trải nghiệm khách sạn rẻ chưa từng có,"Biết phòng khách sạn chỉ còn 1,8 triệu đồng/ đêm, chị Vân Anh rủ bạn đặt chung để trải nghiệm ""sáng thức dậy trong phố cổ Hà Nội"" như khách Tây.","Báo tin với chồng ""cuối tuần này em đặt phòng khách sạn trên phố cổ"", một người bạn của chị Vân Anh nhận được cái nhíu mày: ""Anh nhà mắng, bảo nhà có không ngủ, lại lên phố ngủ"".
Ông xã một người bạn khác của chị Vân Anh thậm chí còn khó chịu khi vợ ngỏ ý muốn đi chơi qua đêm cùng bạn. ""Anh ấy nói, chỉ cần e có suy nghĩ đấy thôi là anh đã thấy ghét rồi"", chị Vân Anh thuật lại lời bạn.
""Hội chị em phải vận động mãi các ông chồng mới đồng ý, với lý do Covid không đi được đâu, các mẹ cho bọn trẻ gặp nhau, thay đổi không khí"", chị bày tỏ.
Nhờ vậy, 5 bà mẹ cộng thêm 7 đứa trẻ có một cuối tuần vui chơi thoả thích trong phố cổ. ""Khách sạn đẹp lắm, đồ ăn thì vừa đẹp mắt vừa ngon miệng. Nơi này trước chủ yếu đón khách Tây, nên nhân viên càng lịch sự. Chỉ thiếu mỗi bể bơi để bọn trẻ vầy nước, còn lại từ khách sạn một bước ra phố đi bộ nên chúng tôi có thể cho con chơi muộn hơn một chút mà không lo đường về xa"", chị Vân Anh tâm sự.
Khách sạn 4 sao này nằm ngay trong ngõ Bảo Khánh, cách hồ Hoàn Kiếm khoảng 300 m. 12 người ngủ trong một phòng đôi 70 m2 có giá 1,8 triệu đồng/ đêm, một phòng nhỏ hơn 800.000 đồng/ đêm, phụ thu 300.000 đồng cho tất cả trẻ con và miễn phí buffet sáng.
Chị Vân Anh cho biết khách sạn khá đông khách Việt, nhưng chủ yếu là người miền Nam ra Hà Nội chơi, hoặc đi công tác. ""Dịch vụ tốt quá, mà giá lại rẻ, tôi cũng thấy xót xa cho khách sạn"", chị chia sẻ.
Sống tại TP HCM, Lê Minh Trung (35 tuổi) cho biết anh chưa từng có cơ hội nghỉ tại bất kỳ khách sạn 5 sao nào trong thành phố. ""Do tình hình Covid-19 diễn biến phức tạp, mọi dự định du lịch hè của gia đình tôi bị hoãn hết. Vì vậy, tôi lên kế hoạch cho cả nhà đến nghỉ dưỡng bù, tại một khách sạn trên đường Nguyễn Huệ (quận 1)"", anh Trung nói.
Như anh Trung, chị Minh Thùy (quận 3, TP HCM) cho hay gia đình phải hủy tour Phú Quốc cuối tháng 8 vì lo ngại dịch. ""Biết tin nhiều khách sạn trong thành phố đang giảm giá, tôi vừa đặt phòng cho hai người với giá 1,5 triệu đồng trong 2 đêm. Không ngờ lại có giá rẻ đến vậy"", chị chia sẻ.
Hiện nhiều khách sạn cao cấp trên địa bàn thành phố đang tung ra các chương trình ưu đãi để lôi kéo du khách, thậm chí có nơi giảm giá hơn 50%. M Hotel Saigon ngay trung tâm quận 1 có ưu đãi giá phòng lưu trú lên đến 70%. Hạng phòng thấp nhất giá 5 triệu đồng một đêm, nay còn 1,6 triệu đồng bao gồm bữa sáng. Khách sạn giảm 55% mọi hạng phòng, phòng tiêu chuẩn từ 3,2 triệu đồng còn 1,4 triệu đồng một đêm. Ngoài ra, khách sạn còn bán vé cho khách vãng lai trải nghiệm hồ bơi vô cực tầng 18 với giá 200.000 đồng một người.
Khách sạn Mia Saigon đã tung ra nhiều chương trình ưu đãi như phục vụ ăn tối tại ban công trong phòng nghỉ của khách sạn, giảm giá lưu trú 3 đêm giá 9 triệu đồng miễn phí nhiều dịch vụ, trong khi giá gốc từ 4,5 triệu đồng đến 21 triệu đồng một đêm.
""Đây là mức ưu đãi giảm giá rất sâu và chỉ có trong Covid-19, nhằm thu hút khách nội địa"", chị Mai Phương, đại diện khách sạn nói.
Cũng chạy chương trình giảm giá 50% đến 12/2020, khách sạn 4 sao Northern Saigon Hotel chưa thấy lượng khách đặt phòng biến đổi đáng kể.""Sau khi chạy chương trình giảm giá thì tỉ lệ lấp đầy phòng vẫn rất thấp, dưới 30%, do khách nước ngoài chiếm đa số nay không còn, và tỉ lệ khách nội địa không nhiều"", anh Quốc Hùng, quản lý kinh doanh khách sạn cho biết.
Từ khi Covid-19 bùng phát vào đầu năm nay, suốt vài tháng liên tục lượt khách quốc tế mới đến TP HCM là 0 lượt, không tính chuyên gia hay lao động nước ngoài. Thực trạng này khiến nhiều cơ sở dịch vụ lưu trú lao đao, thậm chí có đơn vị xin rút giấy phép, ngừng kinh doanh. Theo báo cáo của Sở Du lịch TP HCM, tính chung 6 tháng đầu năm, lượng khách quốc tế đến TP HCM chỉ hơn 1,3 triệu lượt, giảm khoảng 70% so với cùng kỳ.
""Hiện nay nhiều tỉnh thành hạn chế hoạt động du lịch, tôi nghĩ người ở TP HCM có thể tự trải nghiệm nghỉ dưỡng ngay trong thành phố, vừa giữ an toàn cho bản thân, vừa có thể ủng hộ du lịch địa phương"", chị Minh Thùy gợi ý.
Tâm Linh - Phạm Huyền
Xem thêm",,1597132980.0,"['khách sạn cao cấp', 'khách sạn giảm giá', 'du lịch tại chỗ', 'Tin nóng', 'Diễn biến thị trường', 'Dấu chân', 'Ghi nhận', 'Tin nóng']","['khách sạn cao cấp', 'khách sạn giảm giá', 'du lịch tại chỗ', 'dấu chân']"
99,https://vnexpress.net/quan-ca-phe-co-hang-nghin-co-vat-4140477.html,Quán cà phê có hàng nghìn cổ vật,"Chén dĩa, bình hoa, thố… lâu đời bày kín 2 tầng của quán cà phê Cổ Ngoạn trên đường Xuân Hồng, phường Long Tuyền, quận Bình Thủy.","Huỳnh Nhi
Xem thêm",,1596870300.0,"['cà phê', 'cà phê Cổ Ngoạn', 'đồ cổ', 'đồ xưa cũ', 'sưu tầm', 'Điểm đến', 'Video']","['cà phê', 'cà phê cổ ngoạn', 'đồ cổ', 'đồ xưa cũ', 'sưu tầm', 'điểm đến']"
100,https://e.vnexpress.net/news/life/style/international-school-focuses-on-developing-students-holistically-4133653.html,,,,,1595552400.0,"['Renaissance International School Saigon', 'Renaissance']","['Renaissance International School Saigon', 'Renaissance']"
101,https://vnexpress.net/canh-sac-o-khong-gian-nghe-thuat-16-000-m2-4141610.html,Cảnh sắc ở không gian nghệ thuật 16.000 m2,"Lebadang Memory Space (Không gian nghệ thuật Lê Bá Đảng) rộng đến 16.000 m2, thu hút nhiều người đến check-in, chụp ảnh.",Thi Quân,,1596646800.0,"['Lebadang Memory Space', 'Không gian nghệ thuật Lê Bá Đảng', 'Vũ Ngọc và Son', 'VnExpress Marathon Huế 2020', 'VnExpress Marathon Huế', 'Điểm đến', 'Tin']","['lebadang memory space', 'không gian nghệ thuật lê bá đảng', 'vũ ngọc và son', 'vnexpress marathon huế 2020', 'vnexpress marathon huế', 'điểm đến']"
